"code","description"
00000153,CD45 / LCA (Leukocyte Common Antigen)                                                               
00000154,CD42a (Megakaryocytic Cell Marker)                                                                  
00000155,CD4 (Pan T Cell Marker)                                                                             
00000156,CD33 (Myeloid Cell Marker)                                                                          
00000157,CD3 Absolute Count                                                                                  
00000158,CD25 (Hairy Cell / NHL Marker)                                                                      
00000159,CD22 (Pan B Cell Marker)                                                                            
00000160,CD2 (Pan T Cell Marker)                                                                             
00000161,CD1a (Pan T Cell Marker)                                                                            
00000162,Anti Nuclear Antibody-Titre (IFA)                                                                   
00000163,Radical Specimen - Biopsy                                                                           
00000164,IHC -Estrogen Receptor/Progesterone Receptor (ER/PR)                                                
00000165,IHC - Synaptophysin                                                                                 
00000166,IHC - Ki 67 Marker                                                                                  
00000167,IHC - Cytokeratin 7                                                                                 
00000168,24 hrs Urine Potassium                                                                              
00000169,Anti MOG Antibody                                                                                   
00000170,Kidney Biopsy ( Immunofluorescence)                                                                 
00000171,Kidney Biopsy ( HPE)                                                                                
00000172,Liver Biopsy                                                                                        
00000173,Flourescent Fungal Stain                                                                            
00000174,Extractable Nuclear Antigen (ENA) Quantitative                                                      
00000175,Extractable Nuclear Antigen (ENA) Qualitative                                                       
00000176,Culture For MRSA                                                                                    
00000177,Culture & Sensitivity - Tap Water                                                                   
00000178,Pap Smear Extended Cytology                                                                         
00000179,Bilirubin - Indirect                                                                                
00000180,Albumin/Globulin Ratio                                                                              
00000181,Semen Defragmentation Test                                                                          
00000182,Mumps- PCR - Qualitative                                                                            
00000183,URINE SPECIFIC GRAVITY                                                                              
00000184,Urine Glucose PP                                                                                    
00000185,Urine Glucose Fasting                                                                               
00000186,Urine for Chyle                                                                                     
00000187,Urine Bile salt                                                                                     
00000188,Urine Bile Pigment                                                                                  
00000189,Urinary ketones                                                                                     
00000190,Troponin - T Qualitative                                                                            
00000191,TROPONIN - I Qualitative                                                                            
00000192,Tissue Transglutaminase Antibody - IgM                                                              
00000193,Tissue Processing (Blocks & Slides)                                                                 
00000194,"TB, PCR (MTB PCR)- Qualitative                                                                      "
00000195,Sudan Red Stain                                                                                     
00000196,Rheumatoid Factor IgM Antibody                                                                      
00000197,Rheumatoid Factor IgG Antibody                                                                      
00000198,Rheumatoid Factor (RA test) - Quantitative                                                          
00000199,RH Antibody - Titres                                                                                
00000200,Reducing Substances                                                                                 
00000201,Protein Total with Albumin                                                                          
00000202,Pooled Prolactin                                                                                    
00000203,Peripheral smear for toxic granulation                                                              
00000204,PAPP-A                                                                                              
00000205,"Microalbumin, Urine (24 HRS)                                                                        "
00000206,Microalbumin                                                                                        
00000207,"Mercury ,Nail (1 g)                                                                                 "
00000208,"Mercury ,Hair                                                                                       "
00000209,Measles - PCR - Qualitative                                                                         
00000210,Liver-Kidney Microsomal (LKM) - 1 Antibody                                                          
00000211,Kidney Function Test with Electrolytes                                                              
00000212,Kidney Function Test Mini                                                                           
00000213,HIV DUO                                                                                             
00000214,HIV 1 & 2 Antibody (Quantitative)                                                                   
00000215,Glycophorin (Erythroid Cell  Marker)                                                                
00000216,Giemsa Stain                                                                                        
00000217,Free Androgen Index                                                                                 
00000218,Factor-V                                                                                            
00000219,Epstein Bar Virus IgM                                                                               
00000220,Epstein Bar Virus IgG                                                                               
00000221,Entamoeba Histolytica Detection                                                                     
00000222,"Entamoeba histolytica (amoebiasis), Antibody, IgG                                                   "
00000223,Endomysial Antibody IgM                                                                             
00000224,Drugs of Abuse 10 Drugs Panel                                                                       
00000225,Diphtheria IgG                                                                                      
00000226,Differential Count (DC)                                                                             
00000227,Desmoglein III                                                                                      
00000228,Desmoglein I                                                                                        
00000229,Dehydroepiandrosterone (DHEA)                                                                       
00000230,CYFRA 21.1 (Lung Cancer Marker)                                                                     
00000231,Culture & Sensitivity - Miscellaneous (Conv)                                                        
00000232,Culture & Sensitivity - Environment Swab (Conv)                                                     
00000233,Culture & Sensitivity - Body fluids (Auto)                                                          
00000234,Culture & Sensitivity - AFB (Auto)                                                                  
00000235,Culture & Sensitivity - Broncho alveolar lavage (BAL) - (Auto)                                      
00000236,"Circulating Immunocomplex (CIC) ,Serum                                                              "
00000237,"Chromosome Analysis, Products of conception                                                         "
00000238,"Chromosome Analysis, Cord Blood                                                                     "
00000239,"Chromosome Analysis, Bone Marrow                                                                    "
00000240,"Chromosome Analysis, Blood                                                                          "
00000241,Chikungunya IgM                                                                                     
00000242,CD4 Absolute Count                                                                                  
00000243,CD3/CD4/CD8                                                                                         
00000244,CBC+ESR                                                                                             
00000245,C-Peptide PP                                                                                        
00000246,Bone Marrow Smear Examination                                                                       
00000247,Biopsy - Small Specimen (< 2cm)                                                                     
00000248,Biopsy - Medium Specimen (upto 5cm)                                                                 
00000249,Biopsy - Large Specimen (> 5cm)                                                                     
00000250,Biopsy - Extra Large Specimen                                                                       
00000251,Biopsy - Bone                                                                                       
00000252,Bilirubin Direct                                                                                    
00000253,Bilirubin (Total + Direct)                                                                          
00000254,"Beta Human Chorionic Gonadotropin Hormone ,Urine                                                    "
00000255,APO-A1/APO-B Ratio                                                                                  
00000256,Anti Streptolysin (ASO) - Qualitative                                                               
00000257,Anti Smooth Muscle Antibody - Titre (ASMA)                                                          
00000258,Anti phospholipid antibody IgA                                                                      
00000259,Anti Neutrophilic Cytoplasmic Antibody (ANCA) Titers                                                
00000260,Anti Neutrophilic Cytoplasmic Antibody (ANCA-IFA)                                                   
00000261,Androstenedione (A4)                                                                                
00000262,ANA Panel Serum                                                                                     
00000263,Advance Kidney Function Test                                                                        
00000264,Acid Phosphatase - Prostatic (PAP)                                                                  
00000265,24 Hrs Urinary Cortisol/Creatinine Ratio                                                            
00000266,Glucose Challenge Test (50g) - 1 Hour                                                               
00000267,Total iron binding capacity                                                                         
00000268,Vitamin - C                                                                                         
00000269,Anti SARS CoV2 IgG (ELFA)                                                                           
00000270,TTG DGP Serum                                                                                       
00000271,Clotting Time                                                                                       
00000272,BleedingTime                                                                                        
00000273,Thyroxine - Free (FT4)                                                                              
00000274,FT3                                                                                                 
00000275,FSH LH Prolactin                                                                                    
00000276,Anti HCV -RAPID                                                                                     
00000277,25-Hydroxy Vitamin D ( Vitamin-D)                                                                   
00000278,Non-Invasive Prenatal Testing                                                                       
00000279,"Immunohistochemistry, IDH1                                                                          "
00000280,Hepatitis C - Genotyping                                                                            
00000281,Hepatitis B - Genotyping                                                                            
00000282,Factor-V Leiden Mutation - Qualitative                                                              
00000283,EGFR Mutation Detection                                                                             
00000284,"BCR ABL qualitative gene fusion analysis, RTPCR                                                     "
00000285,2019 Novel Corona Virus - RT PCR                                                                    
00000286,"Zinc , Serum                                                                                        "
00000287,Vitamin E                                                                                           
00000288,Vitamin - B6                                                                                        
00000289,Vitamin - B1                                                                                        
00000290,Vitamin - A                                                                                         
00000291,"Varicella zoster virus (VZV) antibody, IgM                                                          "
00000292,"Varicella Zoster Virus (VZV) antibody, IgG                                                          "
00000293,"Vanillylmandelic Acid (VMA), Random urine                                                           "
00000294,"Vanillylmandelic Acid (VMA), 24 hours urine                                                         "
00000295,Urine urobilinogen                                                                                  
00000296,Osmolality - Urine                                                                                  
00000297,"Estriol, Unconjugated (E3)                                                                          "
00000298,"Tumour Necrosis Factor (TNF), Alpha                                                                 "
00000299,"Treponema pallidum haemagglutination (TPHA), Serum                                                  "
00000300,Toxoplasma DNA PCR - Qualitative                                                                    
00000301,"Toxoplasma avidity, IgG                                                                             "
00000302,"Toxoplasma antibody, IgM                                                                            "
00000303,"Toxoplasma antibody, IgG                                                                            "
00000304,"TORCH antibody panel, IgM                                                                           "
00000305,"TORCH antibody panel, IgG                                                                           "
00000306,Tissue Transglutaminase Antibody - IgG                                                              
00000307,Tissue Transglutaminase Antibody - IgA                                                              
00000308,Thyroxin Binding Globulin                                                                           
00000309,TSH Receptor Antibodies                                                                             
00000310,"Thyroglobulin level, Serum                                                                          "
00000311,Thrombophilia profile 1                                                                             
00000312,Thrombin time                                                                                       
00000313,Culture & Sensitivity - Throat Swab (Auto)                                                          
00000314,"Tetanus Toxoid, IgG                                                                                 "
00000315,"Testosterone, Total and Free                                                                        "
00000316,"Testosterone, Total                                                                                 "
00000317,Tacrolimus level                                                                                    
00000318,Culture & Sensitivity - Stool (Auto)                                                                
00000319,Anti SS-B Antibody                                                                                  
00000320,Anti SS-A Antibody                                                                                  
00000321,Culture & Sensitivity - Sputum (Auto)                                                               
00000322,Valporic Acid (Sodium Valproate)                                                                    
00000323,Sickling test                                                                                       
00000324,Sex hormone binding globulin (SHBG)                                                                 
00000325,Serum Ascites Albumin Gradient (SAAG)                                                               
00000326,Triple Marker                                                                                       
00000327,Quadruple Marker                                                                                    
00000328,SCL-70 Antibody                                                                                     
00000329,Rubella IgG Avidity                                                                                 
00000330,Rota Virus Antigen                                                                                  
00000331,RBC Folate                                                                                          
00000332,Culture & Sensitivity - Pus (Auto)                                                                  
00000333,Protein S                                                                                           
00000334,Protein S Antigen - Free                                                                            
00000335,Protein Electrophoresis - Serum                                                                     
00000336,Protein Electrophoresis - Urine                                                                     
00000337,Protein C                                                                                           
00000338,Protein C Antigen                                                                                   
00000339,"Prolactin, Serum                                                                                    "
00000340,"Procalcitonin, Serum                                                                                "
00000341,"Porphobilinogen (PBG), Quantitative, 24 hours urine                                                 "
00000342,"Porphobilinogen (PBG), Qualitative, Urine                                                           "
00000343,Phosphatidylserine antibody IgM                                                                     
00000344,Phosphatidylserine antibody IgG                                                                     
00000345,"Phenytoin, Serum                                                                                    "
00000346,"Phenobarbitone level, Serum                                                                         "
00000347,Parvovirus B19 Antibody IgM                                                                         
00000348,"Pap smear, Conventional                                                                             "
00000349,PAN-Fungal Qualitative Assay                                                                        
00000350,"Oxalate, Random urine                                                                               "
00000351,Osmotic fragility test/Eosin 5 maleimide (EMA) for Hereditary spherocytosis                         
00000352,"Oligoclonal bands, CSF                                                                              "
00000353,N-terminal pro B type natriuretic peptide (NT-pro BNP)                                              
00000354,Nor Metanephrines - Free                                                                            
00000355,"Nor-epinephrine, Random urine                                                                       "
00000356,CD56 (Natural Killer Cells)                                                                         
00000357,Myoglobulin - Urine                                                                                 
00000358,Myoglobulin                                                                                         
00000359,Mumps Virus Antibody IgM                                                                            
00000360,Mumps Virus Antibody IgG                                                                            
00000361,"Methyl tetrahydro folate reductase (MTHFR) I & II muation analysis, PCR                             "
00000362,"Metanephrines, 24 hours urine                                                                       "
00000363,"Metanephrine, Free, Plasma                                                                          "
00000364,"Mercury ,Urine                                                                                      "
00000365,Mercury - Serum                                                                                     
00000366,Measles Antibody IgM                                                                                
00000367,Measles Antibody IgG                                                                                
00000368,Luteinising Hormone (LH)                                                                            
00000369,Lupus Anticoagulant                                                                                 
00000370,Lithium (Li)                                                                                        
00000371,Lipoprotein a (Lp-a)                                                                                
00000372,"Lipase, Body fluid                                                                                  "
00000373,Leptospira DNA PCR - Qualitative                                                                    
00000374,Leptospira Antibody IgG                                                                             
00000375,LE cell phenomenon                                                                                  
00000376,"Lead, whole blood, Electrochemical assay                                                            "
00000377,"Lactate, Plasma                                                                                     "
00000378,"Lactate, CSF                                                                                        "
00000379,KOH-Fungal stain                                                                                    
00000380,Anti Jo-I antibody                                                                                  
00000381,Interleukin 6                                                                                       
00000382,TB-Gold Quantiferon                                                                                 
00000383,Insulin - Like Growth Factor (IGF-I)                                                                
00000384,Inhibin- B                                                                                          
00000385,Inhibin- A                                                                                          
00000386,"Immunohistochemistry, WT-1                                                                          "
00000387,"Immunohistochemistry, Vimentin                                                                      "
00000388,"Immunohistochemistry, TLE1                                                                          "
00000389,IHC - Prolactin                                                                                     
00000390,IHC - PR (Progesterone Receptor)                                                                    
00000391,IHC - PAX 8                                                                                         
00000392,IHC - PAX 5                                                                                         
00000393,IHC - P63                                                                                           
00000394,IHC - P53 Tumor Suppressor Protein                                                                  
00000395,"Immunohistochemistry, p16INK4a                                                                      "
00000396,"Immunohistochemistry, Lambda light chains                                                           "
00000397,"Immunohistochemistry, Kappa light chains                                                            "
00000398,IHC - HER-2/neu                                                                                     
00000399,IHC - Growth Hormone (GH)                                                                           
00000400,IHC - GLYPICAN-3                                                                                    
00000401,IHC - Follicle Stimulating Hormone (FSH)                                                            
00000402,IHC - ER                                                                                            
00000403,IHC - E-Cadherin                                                                                    
00000404,IHC - DOG-1                                                                                         
00000405,IHC - Cytokeratin 5/6 - CK5/6                                                                       
00000406,IHC - CEA                                                                                           
00000407,IHC - CD99                                                                                          
00000408,"Immunohistochemistry, CD45 (LCA)                                                                    "
00000409,IHC - CD 35                                                                                         
00000410,IHC - CD34                                                                                          
00000411,CD3 (Pan T Cell Marker)                                                                             
00000412,CD23 (CLL Segregation Marker)                                                                       
00000413,IHC - CD21                                                                                          
00000414,IHC - CD138                                                                                         
00000415,IHC - Calretinin                                                                                    
00000416,IHC - ALK-D5F3 for Lung Tumors (FDA approved clone)                                                 
00000417,IHC - Adrenocorticotropic Hormone (ACTH)                                                            
00000418,IHC - 34 Beta E12(HMWCK)                                                                            
00000419,Immunoglobulin Subclass IgG4                                                                        
00000420,"Immunoglobulin IgM, Serum                                                                           "
00000421,Immunoglobulin IgG synthesis index and rate                                                         
00000422,"Immunoglobulin IgG, Serum                                                                           "
00000423,"Immunoglobulin IgA, Serum                                                                           "
00000424,"Immunofixation electrophoresis (IFE), Qualitative, Urine                                            "
00000425,"Immunofixation electrophoresis (IFE), Qualitative, Serum                                            "
00000426,Immature Platelet fraction                                                                          
00000427,Human papiloma virus (HPV) detection                                                                
00000428,"Human Immunodeficiency virus (HIV) 1 viral load, Quantiative, PCR                                   "
00000429,"HOMA-IR, Insulin resistance index                                                                   "
00000430,HLA B 27 Qualitative PCR                                                                            
00000431,"HLA-B27, Flow cytometry                                                                             "
00000432,Anti Histones Antibodies - IgG                                                                      
00000433,"Herpes simplex virus (HSV) type I & type II, Qualitative, PCR, CSF                                  "
00000434,"Herpes simplex virus (HSV) type I & II, Qualitative, PCR                                            "
00000435,"Herpes simplex virus (HSV) type I & II antibody, IgM                                                "
00000436,"Herpes simplex virus (HSV) type I & II antibody, IgG                                                "
00000437,"Herpes simplex virus (HSV) type II antibody, IgM                                                    "
00000438,"Herpes simplex virus (HSV) type II antibody, IgG                                                    "
00000439,"Herpes simplex virus (HSV) type I antibody, IgM                                                     "
00000440,"Herpes simplex virus (HSV) type I antibody, IgG                                                     "
00000441,"Herpes simplex virus (HSV) antibody panel, IgG & IgM, Serum                                         "
00000442,"Hepatitis E virus antibody (anti-HEV), IgM                                                          "
00000443,"Hepatitis E virus antibody (anti-HEV), IgG                                                          "
00000444,"Hepatitis C virus antibody (anti-HCV), IgM                                                          "
00000445,Anti HCV-Total (Antibodies to Hepatitis C Virus)                                                    
00000446,"Hepatitis C viral (HCV) load, Quantitative, PCR                                                     "
00000447,"Hepatitis C viral (HCV) load, Qualitative, PCR                                                      "
00000448,"Hepatitis B viral DNA (HBV DNA), Quantitative, RT-PCR                                               "
00000449,"Hepatitis B viral DNA (HBV DNA), Qualitative, RT-PCR                                                "
00000450,Hepatitis B surface Antibody Total (Anti HBs)                                                       
00000451,Hepatitis B Envelope Antigen (HBeAg)                                                                
00000452,Hepatitis B envelope Antibody (AntiHBe)                                                             
00000453,Hepatitis B Core Antibody Total (HBcAb- Total)                                                      
00000454,Hepatitis A Virus - IgM (Anti-HAV IgM)                                                              
00000455,Hepatitis A virus - (HAV IgG) Total                                                                 
00000456,"Hemosiderin, Urine                                                                                  "
00000457,Hemoglobin (Hb) electrophoresis (HPLC)                                                              
00000458,H. Pylori Antigen                                                                                   
00000459,Helicobacter Pylori IgM                                                                             
00000460,Helicobacter Pylori IgG                                                                             
00000461,Helicobacter Pylori IgA                                                                             
00000462,Haptoglobin                                                                                         
00000463,"Haematology 3 (Hb%, TCDC, ESR & Platelet)                                                           "
00000464,"Haematology 2 (Hb%, TCDC & ESR)                                                                     "
00000465,H1N1 (Swine Flu) Qualitative PCR                                                                    
00000466,Growth Hormone (HGH)                                                                                
00000467,GAD-65(Glutamic Acid Decarboxylase) Antibody                                                        
00000468,Glucose 6 Phosphate Dehydrogenase (G6PD Quantitative)                                               
00000469,CBNAAT                                                                                              
00000470,Gastrin Level                                                                                       
00000471,Galactomannan - Aspergillus Antigen                                                                 
00000472,Culture & Sensitivity - Fungus (Auto)                                                               
00000473,Fructosamine                                                                                        
00000474,Free Thyroid profile                                                                                
00000475,"Free light chains (Kappa & Lambda), Serum                                                           "
00000476,"Free lambda light chain, Serum                                                                      "
00000477,"Free Kappa light chains, Serum                                                                      "
00000478,"Free Cortisol, 24 hours Urine                                                                       "
00000479,Follicle Stimulating Hormone (FSH)                                                                  
00000480,"First Trimester Prenatal screening, Double Marker (11 weeks to 14 weeks)                            "
00000481,Fibrinogen                                                                                          
00000482,Fibrinogen Degradation Product (FDP)                                                                
00000483,Calprotectin - Fecal                                                                                
00000484,Fat Globules                                                                                        
00000485,"Factor VIII, Functional assay                                                                       "
00000486,"Factor IX, Functional assay                                                                         "
00000487,Erythropoietin (EPO)                                                                                
00000488,"Epidermal (pemphigus) antibody, (in dilutions)                                                      "
00000489,Endomysial Antibody IgG                                                                             
00000490,Endomysial Antibody IgA                                                                             
00000491,"Echinococcus Antibody, IgG (Hydatid serology)                                                       "
00000492,Renin Activity                                                                                      
00000493,"Digoxin, Serum                                                                                      "
00000494,Dengue Qualitative PCR                                                                              
00000495,Dehydroepiandrosterone Sulphate (DHEAS)                                                             
00000496,Cytomegalovirus (CMV) DNA Quantitative PCR                                                          
00000497,Cytomegalovirus (CMV) DNA Qualitative PCR                                                           
00000498,"Cytomegalovirus (CMV) Avidity, IgG                                                                  "
00000499,Cytomegalovirus IgM Antibody                                                                        
00000500,Cytomegalovirus IgG Antibody                                                                        
00000501,"Cytology examination, Body fluids                                                                   "
00000502,Anti Cysticercosis (IgG) Antibody                                                                   
00000503,Cystatin C                                                                                          
00000504,Cryptococcus Antigen                                                                                
00000505,Covid-19 Total Antibody Test                                                                        
00000506,Cotinine Test                                                                                       
00000507,Copper - Serum                                                                                      
00000508,Copper - Urine                                                                                      
00000509,"Citrate ,Urine (24 Hrs)                                                                             "
00000510,Chromogranin - A                                                                                    
00000511,Chromium - Whole Blood                                                                              
00000512,Cholinesterase                                                                                      
00000513,"Chlamydia Trachomatis, antibody, IgM, Serum                                                         "
00000514,"Chlamydia Trachomatis Antibody, IgG                                                                 "
00000515,Chikungunya Real time PCR                                                                           
00000516,"Ceruloplasmin, Serum                                                                                "
00000517,"CD 34, Stem cell enumeration, Flow cytometry                                                        "
00000518,"CD 20, Flow cytometry                                                                               "
00000519,"CD 19, Flow cytometry                                                                               "
00000520,Catecholamines                                                                                      
00000521,Cardiolipin IgM Antibody                                                                            
00000522,Cardiolipin IgG Antibody                                                                            
00000523,Cardiolipin IgA Antibody                                                                            
00000524,"Carcinoembryonic Antigen (CEA), Serum                                                               "
00000525,CA19.9 - Pancreatic Cancer Marker                                                                   
00000526,Carbamazepine (Tegretol)                                                                            
00000527,"Calcium, Ionised, Serum                                                                             "
00000528,Calcitonin                                                                                          
00000529,"CA 72.4, Gastric cancer marker                                                                      "
00000530,CA15.3 - Breast Cancer marker                                                                       
00000531,Brucella Agglutination                                                                              
00000532,"Bone marrow, Trephine biopsy                                                                        "
00000533,"Bile acids, Total, Serum                                                                            "
00000534,Beta Human Chorionic Gonadotropin Hormone (Free)                                                    
00000535,"Beta 2 Microglobullin, Serum                                                                        "
00000536,"Beta 2 Glycoprotein, IgM, Serum/Plasma                                                              "
00000537,"Beta 2 Glycoprotein, IgG, Serum/Plasma                                                              "
00000538,"Beta 2 Glycoprotein 1, IgA                                                                          "
00000539,BCR-ABL Gene Translocation (Quantitative)                                                           
00000540,VLDL                                                                                                
00000541,Urine complete analysis                                                                             
00000542,Urea:Creat                                                                                          
00000543,Triglycerides                                                                                       
00000544,Total Protein                                                                                       
00000545,Total Cholestrol                                                                                    
00000546,Total Cholesterol : HDL                                                                             
00000547,Total Bilirubin                                                                                     
00000548,Thyroid profile                                                                                     
00000549,TG:VLDL                                                                                             
00000550,SGPT                                                                                                
00000551,SGOT : SGPT                                                                                         
00000552,SGOT                                                                                                
00000553,Renal function test                                                                                 
00000554,RDW-SD                                                                                              
00000555,RDW-CV                                                                                              
00000556,RBS                                                                                                 
00000557,Prothrombin Time (with INR)                                                                         
00000558,PPBS                                                                                                
00000559,Platelets                                                                                           
00000560,Phosphorus                                                                                          
00000561,PDW                                                                                                 
00000562,Partial Thromboplastin Time                                                                         
00000563,Non HDL                                                                                             
00000564,Neutrophil %                                                                                        
00000565,MPV                                                                                                 
00000566,Monocytes %                                                                                         
00000567,MCV                                                                                                 
00000568,MCHC                                                                                                
00000569,MCH                                                                                                 
00000570,Lymphocytes %                                                                                       
00000571,Liver function tests                                                                                
00000572,Leucocytes                                                                                          
00000573,LDL Cholesterol                                                                                     
